run,step,epoch_accuracy,epoch_loss
"rmsprop,run_3/train",18,0.9975666403770447,0.008909027092158794
"rmsprop,run_3/train",19,0.9976166486740112,0.00783288199454546
"rmsprop,run_3/validation",0,0.9828000068664551,0.05162912607192993
"rmsprop,run_3/validation",1,0.9879000186920166,0.0383896604180336
"rmsprop,run_3/validation",2,0.9907000064849854,0.03152323141694069
"rmsprop,run_3/validation",3,0.9908000230789185,0.035103294998407364
"rmsprop,run_3/validation",4,0.9866999983787537,0.04442227631807327
"rmsprop,run_3/validation",5,0.9916999936103821,0.03322762995958328
"rmsprop,run_3/validation",6,0.9912999868392944,0.030387280508875847
"rmsprop,run_3/validation",7,0.9919999837875366,0.030779916793107986
"rmsprop,run_3/validation",8,0.9932000041007996,0.031385887414216995
"rmsprop,run_3/validation",9,0.9916999936103821,0.03322971984744072
"rmsprop,run_3/validation",10,0.9922000169754028,0.02979247085750103
"rmsprop,run_3/validation",11,0.9927999973297119,0.03318603336811066
"rmsprop,run_3/validation",12,0.9919000267982483,0.042336151003837585
"rmsprop,run_3/validation",13,0.9925000071525574,0.034816838800907135
"rmsprop,run_3/validation",14,0.9926999807357788,0.03346465155482292
"rmsprop,run_3/validation",15,0.9925000071525574,0.03444419801235199
"rmsprop,run_3/validation",16,0.9934999942779541,0.02989358827471733
"rmsprop,run_3/validation",17,0.9940000176429749,0.033301614224910736
"rmsprop,run_3/validation",18,0.9926000237464905,0.03829791024327278
"rmsprop,run_3/validation",19,0.9932000041007996,0.04396098479628563
"rmsprop,run_4/train",0,0.9692833423614502,0.10211782902479172
"rmsprop,run_4/train",1,0.9874500036239624,0.040880702435970306
"rmsprop,run_4/train",2,0.9899500012397766,0.033723216503858566
"rmsprop,run_4/train",3,0.991433322429657,0.028370020911097527
"rmsprop,run_4/train",4,0.9929500222206116,0.024181202054023743
"rmsprop,run_4/train",5,0.9932666420936584,0.021912384778261185
"rmsprop,run_4/train",6,0.9939666390419006,0.02009340561926365
"rmsprop,run_4/train",7,0.994183361530304,0.019356397911906242
"rmsprop,run_4/train",8,0.994700014591217,0.01739577203989029
"rmsprop,run_4/train",9,0.9951500296592712,0.015860117971897125
"rmsprop,run_4/train",10,0.9960166811943054,0.013338670134544373
"rmsprop,run_4/train",11,0.9958166480064392,0.014626661315560341
"rmsprop,run_4/train",12,0.9965333342552185,0.01201523095369339
"rmsprop,run_4/train",13,0.9964333176612854,0.011862590909004211
"rmsprop,run_4/train",14,0.9965000152587891,0.011775006540119648
"rmsprop,run_4/train",15,0.9968500137329102,0.010842304676771164
"rmsprop,run_4/train",16,0.9971833229064941,0.009692449122667313
"rmsprop,run_4/train",17,0.9969833493232727,0.00908303540199995
"rmsprop,run_4/train",18,0.9971833229064941,0.00910203717648983
"rmsprop,run_4/train",19,0.9976333379745483,0.008355311118066311
"rmsprop,run_4/validation",0,0.9871000051498413,0.04026864841580391
"rmsprop,run_4/validation",1,0.9801999926567078,0.059579215943813324
"rmsprop,run_4/validation",2,0.9886000156402588,0.03855452314019203
"rmsprop,run_4/validation",3,0.9912999868392944,0.03423655778169632
"rmsprop,run_4/validation",4,0.9907000064849854,0.03749800845980644
"rmsprop,run_4/validation",5,0.9933000206947327,0.022494684904813766
"rmsprop,run_4/validation",6,0.9912999868392944,0.03383348509669304
"rmsprop,run_4/validation",7,0.9940999746322632,0.022488920018076897
"rmsprop,run_4/validation",8,0.9902999997138977,0.03641105815768242
"rmsprop,run_4/validation",9,0.9933000206947327,0.025381477549672127
"rmsprop,run_4/validation",10,0.9923999905586243,0.030505789443850517
"rmsprop,run_4/validation",11,0.993399977684021,0.025745809078216553
"rmsprop,run_4/validation",12,0.9929999709129333,0.026715444400906563
"rmsprop,run_4/validation",13,0.9926999807357788,0.036956943571567535
"rmsprop,run_4/validation",14,0.9940000176429749,0.029813002794981003
"rmsprop,run_4/validation",15,0.9926999807357788,0.03269294276833534
"rmsprop,run_4/validation",16,0.9934999942779541,0.03321954607963562
"rmsprop,run_4/validation",17,0.9939000010490417,0.03173607960343361
"rmsprop,run_4/validation",18,0.9930999875068665,0.030154339969158173
"rmsprop,run_4/validation",19,0.9940000176429749,0.039097294211387634
"rmsprop,run_5/train",0,0.9689833521842957,0.10446080565452576
"rmsprop,run_5/train",1,0.9865666627883911,0.043152403086423874
"rmsprop,run_5/train",2,0.990066647529602,0.033632319420576096
"rmsprop,run_5/train",3,0.9911666512489319,0.02961043268442154
"rmsprop,run_5/train",4,0.9922833442687988,0.027113212272524834
"rmsprop,run_5/train",5,0.9928666949272156,0.023457959294319153
"rmsprop,run_5/train",6,0.9937833547592163,0.021014152094721794
"rmsprop,run_5/train",7,0.9942499995231628,0.019052503630518913
"rmsprop,run_5/train",8,0.994700014591217,0.01861555501818657
"rmsprop,run_5/train",9,0.9950166940689087,0.01657812111079693
"rmsprop,run_5/train",10,0.9955666661262512,0.015250584110617638
"rmsprop,run_5/train",11,0.9956333041191101,0.014225543476641178
"rmsprop,run_5/train",12,0.9958333373069763,0.014026672579348087
"rmsprop,run_5/train",13,0.996066689491272,0.013066978193819523
"rmsprop,run_5/train",14,0.9964166879653931,0.012669638730585575
"rmsprop,run_5/train",15,0.9965833425521851,0.011663995683193207
"rmsprop,run_5/train",16,0.996649980545044,0.010983100160956383
"rmsprop,run_5/train",17,0.9968500137329102,0.010227996855974197
"rmsprop,run_5/train",18,0.996749997138977,0.010442354716360569
"rmsprop,run_5/train",19,0.9972166419029236,0.008862245827913284
"rmsprop,run_5/validation",0,0.9800000190734863,0.06013492867350578
"rmsprop,run_5/validation",1,0.9857000112533569,0.04510129988193512
"rmsprop,run_5/validation",2,0.9886000156402588,0.03951837867498398
"rmsprop,run_5/validation",3,0.991599977016449,0.031075699254870415
"rmsprop,run_5/validation",4,0.9933000206947327,0.025770731270313263
"rmsprop,run_5/validation",5,0.9936000108718872,0.025361860170960426
"rmsprop,run_5/validation",6,0.9890000224113464,0.04120343178510666
"rmsprop,run_5/validation",7,0.9926999807357788,0.02937934920191765
"rmsprop,run_5/validation",8,0.9929999709129333,0.028152408078312874
"rmsprop,run_5/validation",9,0.9926999807357788,0.02615205943584442
"rmsprop,run_5/validation",10,0.9864000082015991,0.07154152542352676
"rmsprop,run_5/validation",11,0.9922000169754028,0.03446906805038452
"rmsprop,run_5/validation",12,0.9909999966621399,0.04582411050796509
"rmsprop,run_5/validation",13,0.9909999966621399,0.04558242857456207
"rmsprop,run_5/validation",14,0.9918000102043152,0.04830646887421608
"rmsprop,run_5/validation",15,0.9919999837875366,0.037980031222105026
"rmsprop,run_5/validation",16,0.9922000169754028,0.04119705408811569
"rmsprop,run_5/validation",17,0.9921000003814697,0.029627051204442978
"rmsprop,run_5/validation",18,0.9934999942779541,0.035894885659217834
"rmsprop,run_5/validation",19,0.992900013923645,0.03328200802206993
"sgd,run_1/train",0,0.9386000037193298,0.22694723308086395
"sgd,run_1/train",1,0.9765833616256714,0.08450299501419067
"sgd,run_1/train",2,0.9820500016212463,0.06419318914413452
"sgd,run_1/train",3,0.9852666854858398,0.05285761132836342
"sgd,run_1/train",4,0.9884166717529297,0.04339170455932617
"sgd,run_1/train",5,0.9889666438102722,0.03889739513397217
"sgd,run_1/train",6,0.9901833534240723,0.035765260457992554
"sgd,run_1/train",7,0.9910666942596436,0.03247746452689171
"sgd,run_1/train",8,0.9913666844367981,0.03014710731804371
"sgd,run_1/train",9,0.9924666881561279,0.027055662125349045
"sgd,run_1/train",10,0.992900013923645,0.025337813422083855
"sgd,run_1/train",11,0.9936666488647461,0.023421332240104675
"sgd,run_1/train",12,0.9941166639328003,0.021955952048301697
"sgd,run_1/train",13,0.9944000244140625,0.020549144595861435
"sgd,run_1/train",14,0.9948166608810425,0.01965823397040367
"sgd,run_1/train",15,0.9954666495323181,0.01794598065316677
"sgd,run_1/train",16,0.9951000213623047,0.01770365983247757
"sgd,run_1/train",17,0.9961833357810974,0.01587100140750408
"sgd,run_1/train",18,0.9959499835968018,0.015604684129357338
"sgd,run_1/train",19,0.9962999820709229,0.014985484071075916
"sgd,run_1/validation",0,0.9804999828338623,0.07179483026266098
"sgd,run_1/validation",1,0.986299991607666,0.05219725891947746
"sgd,run_1/validation",2,0.9879000186920166,0.04161256551742554
"sgd,run_1/validation",3,0.9890999794006348,0.03421928361058235
"sgd,run_1/validation",4,0.9884999990463257,0.039112769067287445
"sgd,run_1/validation",5,0.9909999966621399,0.028820505365729332
"sgd,run_1/validation",6,0.989300012588501,0.033660415560007095
"sgd,run_1/validation",7,0.9914000034332275,0.028015948832035065
"sgd,run_1/validation",8,0.9915000200271606,0.025634383782744408
"sgd,run_1/validation",9,0.9904999732971191,0.029233261942863464
"sgd,run_1/validation",10,0.9922999739646912,0.023143118247389793
"sgd,run_1/validation",11,0.9932000041007996,0.02252655290067196
"sgd,run_1/validation",12,0.9926999807357788,0.022232912480831146
"sgd,run_1/validation",13,0.993399977684021,0.02103031985461712
"sgd,run_1/validation",14,0.993399977684021,0.020993245765566826
"sgd,run_1/validation",15,0.9926000237464905,0.02175353839993477
"sgd,run_1/validation",16,0.9932000041007996,0.022265084087848663
"sgd,run_1/validation",17,0.9932000041007996,0.020718639716506004
"sgd,run_1/validation",18,0.9927999973297119,0.02134382165968418
"sgd,run_1/validation",19,0.9930999875068665,0.020336871966719627
"sgd,run_2/train",0,0.9396833181381226,0.22187171876430511
"sgd,run_2/train",1,0.977566659450531,0.08073259890079498
"sgd,run_2/train",2,0.9832000136375427,0.058707866817712784
"sgd,run_2/train",3,0.9866333603858948,0.047773681581020355
"sgd,run_2/train",4,0.9888833165168762,0.040355321019887924
"sgd,run_2/train",5,0.9902333617210388,0.035823069512844086
"sgd,run_2/train",6,0.9913333058357239,0.032593514770269394
"sgd,run_2/train",7,0.9919166564941406,0.029619015753269196
"sgd,run_2/train",8,0.9922500252723694,0.028287312015891075
"sgd,run_2/train",9,0.9934499859809875,0.025297371670603752
"sgd,run_2/train",10,0.9940000176429749,0.02274247817695141
"sgd,run_2/train",11,0.9943666458129883,0.021651029586791992
"sgd,run_2/train",12,0.9944999814033508,0.02052552066743374
"sgd,run_2/train",13,0.9944666624069214,0.019319891929626465
"sgd,run_2/train",14,0.9955833554267883,0.017182985320687294
"sgd,run_2/train",15,0.9959333539009094,0.01662134751677513
"sgd,run_2/train",16,0.9960500001907349,0.015855297446250916
"sgd,run_2/train",17,0.9958500266075134,0.015687670558691025
"sgd,run_2/train",18,0.996566653251648,0.013788186013698578
"sgd,run_2/train",19,0.996399998664856,0.013800219632685184
"sgd,run_2/validation",0,0.979200005531311,0.08236360549926758
"sgd,run_2/validation",1,0.9843000173568726,0.05806263908743858
"sgd,run_2/validation",2,0.9890000224113464,0.03961849585175514
"sgd,run_2/validation",3,0.9894999861717224,0.03742058947682381
"sgd,run_2/validation",4,0.9908000230789185,0.0315079391002655
"sgd,run_2/validation",5,0.9908999800682068,0.03258929401636124
"sgd,run_2/validation",6,0.9909999966621399,0.02768377959728241
"sgd,run_2/validation",7,0.9919999837875366,0.025530532002449036
"sgd,run_2/validation",8,0.9922000169754028,0.026021683588624
"sgd,run_2/validation",9,0.9930999875068665,0.02497331239283085
"sgd,run_2/validation",10,0.9929999709129333,0.02296607755124569
"sgd,run_2/validation",11,0.9930999875068665,0.023361431434750557
"sgd,run_2/validation",12,0.9926999807357788,0.022783838212490082
"sgd,run_2/validation",13,0.9944000244140625,0.020200062543153763
"sgd,run_2/validation",14,0.993399977684021,0.020762743428349495
"sgd,run_2/validation",15,0.9940000176429749,0.020083032548427582
"sgd,run_2/validation",16,0.9936000108718872,0.023470638319849968
"sgd,run_2/validation",17,0.9936000108718872,0.02181205525994301
"sgd,run_2/validation",18,0.9937999844551086,0.020012570545077324
"sgd,run_2/validation",19,0.9937999844551086,0.019331110641360283
"sgd,run_3/train",0,0.9394999742507935,0.21983927488327026
"sgd,run_3/train",1,0.977483332157135,0.08002934604883194
"sgd,run_3/train",2,0.9839166402816772,0.0593731664121151
"sgd,run_3/train",3,0.9860333204269409,0.048294056206941605
"sgd,run_3/train",4,0.987583339214325,0.04261580854654312
"sgd,run_3/train",5,0.9901666641235352,0.03602156415581703
"sgd,run_3/train",6,0.9904333353042603,0.03343236446380615
"sgd,run_3/train",7,0.9919666647911072,0.030066415667533875
"sgd,run_3/train",8,0.9925166964530945,0.027758777141571045
"sgd,run_3/train",9,0.9928666949272156,0.025375166907906532
"sgd,run_3/train",10,0.9940999746322632,0.022808434441685677
"sgd,run_3/train",11,0.9942166805267334,0.021793734282255173
"sgd,run_3/train",12,0.9942166805267334,0.02089877240359783
"sgd,run_3/train",13,0.9956166744232178,0.01827354170382023
"sgd,run_3/train",14,0.9952333569526672,0.017680222168564796
"sgd,run_3/train",15,0.9955833554267883,0.017619675025343895
"sgd,run_3/train",16,0.9958500266075134,0.016053682193160057
"sgd,run_3/train",17,0.9961666464805603,0.015446269884705544
"sgd,run_3/train",18,0.99631667137146,0.01461466308683157
"sgd,run_3/train",19,0.9965999722480774,0.013758239336311817
"sgd,run_3/validation",0,0.9800999760627747,0.0722983330488205
"sgd,run_3/validation",1,0.9851999878883362,0.048722345381975174
"sgd,run_3/validation",2,0.988099992275238,0.040061380714178085
"sgd,run_3/validation",3,0.9879000186920166,0.03733600676059723
"sgd,run_3/validation",4,0.9894000291824341,0.03259687498211861
"sgd,run_3/validation",5,0.9896000027656555,0.03168679401278496
"sgd,run_3/validation",6,0.9900000095367432,0.03172533959150314
"sgd,run_3/validation",7,0.9894999861717224,0.031214654445648193
"sgd,run_3/validation",8,0.9905999898910522,0.027935286983847618
"sgd,run_3/validation",9,0.9908000230789185,0.027172036468982697
"sgd,run_3/validation",10,0.9915000200271606,0.025184625759720802
"sgd,run_3/validation",11,0.9905999898910522,0.026984481140971184
"sgd,run_3/validation",12,0.991599977016449,0.02582889050245285
"sgd,run_3/validation",13,0.9927999973297119,0.02254282310605049
"sgd,run_3/validation",14,0.9922999739646912,0.02279188297688961
"sgd,run_3/validation",15,0.9915000200271606,0.026640066877007484
"sgd,run_3/validation",16,0.9922000169754028,0.021887298673391342
"sgd,run_3/validation",17,0.9934999942779541,0.02019519731402397
"sgd,run_3/validation",18,0.9933000206947327,0.021122461184859276
"sgd,run_3/validation",19,0.9930999875068665,0.020417315885424614
"sgd,run_4/train",0,0.9403833150863647,0.21946880221366882
"sgd,run_4/train",1,0.9773666858673096,0.08272106945514679
"sgd,run_4/train",2,0.9831166863441467,0.06031433865427971
"sgd,run_4/train",3,0.9858499765396118,0.05002599209547043
"sgd,run_4/train",4,0.9883166551589966,0.042919013649225235
"sgd,run_4/train",5,0.9893666505813599,0.037384483963251114
"sgd,run_4/train",6,0.9908166527748108,0.03318058326840401
"sgd,run_4/train",7,0.9916333556175232,0.02983241155743599
"sgd,run_4/train",8,0.9921333193778992,0.028464339673519135
"sgd,run_4/train",9,0.9924666881561279,0.0261799618601799
"sgd,run_4/train",10,0.993483304977417,0.02357674017548561
"sgd,run_4/train",11,0.9936500191688538,0.023174799978733063
"sgd,run_4/train",12,0.9945166707038879,0.02092858962714672
"sgd,run_4/train",13,0.9951000213623047,0.019649121910333633
"sgd,run_4/train",14,0.9947500228881836,0.018565937876701355
"sgd,run_4/train",15,0.9957500100135803,0.016814526170492172
"sgd,run_4/train",16,0.9956333041191101,0.016780365258455276
"sgd,run_4/train",17,0.9958999752998352,0.015981275588274002
"sgd,run_4/train",18,0.9964666962623596,0.01464966218918562
"sgd,run_4/train",19,0.9964166879653931,0.014036698266863823
"sgd,run_4/validation",0,0.9790999889373779,0.07672444730997086
"sgd,run_4/validation",1,0.9824000000953674,0.06203643977642059
"sgd,run_4/validation",2,0.9861999750137329,0.045984286814928055
"sgd,run_4/validation",3,0.9890000224113464,0.037276655435562134
"sgd,run_4/validation",4,0.9894999861717224,0.03641955181956291
"sgd,run_4/validation",5,0.9900000095367432,0.03356622904539108
"sgd,run_4/validation",6,0.9914000034332275,0.028935521841049194
"sgd,run_4/validation",7,0.9912999868392944,0.028997937217354774
"sgd,run_4/validation",8,0.9914000034332275,0.02688419446349144
"sgd,run_4/validation",9,0.9914000034332275,0.026014190167188644
"sgd,run_4/validation",10,0.9922000169754028,0.024662084877490997
"sgd,run_4/validation",11,0.9886000156402588,0.034314241260290146
"sgd,run_4/validation",12,0.9922000169754028,0.02470296062529087
"sgd,run_4/validation",13,0.9926999807357788,0.02309608645737171
"sgd,run_4/validation",14,0.991100013256073,0.026974039152264595
"sgd,run_4/validation",15,0.9934999942779541,0.02335391938686371
"sgd,run_4/validation",16,0.9927999973297119,0.02259441465139389
"sgd,run_4/validation",17,0.9929999709129333,0.021900633350014687
"sgd,run_4/validation",18,0.993399977684021,0.020681042224168777
"sgd,run_4/validation",19,0.9936000108718872,0.02059384435415268
"sgd,run_5/train",0,0.9394999742507935,0.22443510591983795
"sgd,run_5/train",1,0.9772166609764099,0.08249729126691818
"sgd,run_5/train",2,0.9834333062171936,0.060744479298591614
"sgd,run_5/train",3,0.9857666492462158,0.05026615038514137
"sgd,run_5/train",4,0.9877166748046875,0.04319578781723976
"sgd,run_5/train",5,0.989133358001709,0.03808232396841049
"sgd,run_5/train",6,0.9905166625976562,0.034505363553762436
"sgd,run_5/train",7,0.9916499853134155,0.031625133007764816
"sgd,run_5/train",8,0.9917833209037781,0.02901165373623371
"sgd,run_5/train",9,0.9925833344459534,0.026620104908943176
"sgd,run_5/train",10,0.9932166934013367,0.02453361079096794
"sgd,run_5/train",11,0.9935166835784912,0.023154214024543762
"sgd,run_5/train",12,0.994350016117096,0.021151607856154442
"sgd,run_5/train",13,0.9946500062942505,0.019747061654925346
"sgd,run_5/train",14,0.9948999881744385,0.01895262487232685
"sgd,run_5/train",15,0.9955000281333923,0.017717046663165092
"sgd,run_5/train",16,0.9956666827201843,0.016715215519070625
"sgd,run_5/train",17,0.9959499835968018,0.015713823959231377
"sgd,run_5/train",18,0.9965166449546814,0.01482525933533907
"sgd,run_5/train",19,0.996566653251648,0.014581931754946709
"sgd,run_5/validation",0,0.9779999852180481,0.07488446682691574
"sgd,run_5/validation",1,0.9807000160217285,0.05835972726345062
"sgd,run_5/validation",2,0.9866999983787537,0.04467472806572914
"sgd,run_5/validation",3,0.9890999794006348,0.03678246587514877
"sgd,run_5/validation",4,0.9907000064849854,0.032662492245435715
"sgd,run_5/validation",5,0.9873999953269958,0.04656330496072769
"sgd,run_5/validation",6,0.9921000003814697,0.028137082234025
"sgd,run_5/validation",7,0.9921000003814697,0.027265042066574097
"sgd,run_5/validation",8,0.9934999942779541,0.02522357553243637
"sgd,run_5/validation",9,0.9933000206947327,0.022413723170757294
"sgd,run_5/validation",10,0.9937999844551086,0.02150062844157219
"sgd,run_5/validation",11,0.993399977684021,0.021155310794711113
"sgd,run_5/validation",12,0.9925000071525574,0.0242091566324234
"sgd,run_5/validation",13,0.9932000041007996,0.023198634386062622
"sgd,run_5/validation",14,0.9939000010490417,0.02013096958398819
"sgd,run_5/validation",15,0.9937999844551086,0.020157238468527794
"sgd,run_5/validation",16,0.9934999942779541,0.020211847499012947
"sgd,run_5/validation",17,0.9937999844551086,0.02036397159099579
"sgd,run_5/validation",18,0.9930999875068665,0.02219204790890217
"sgd,run_5/validation",19,0.9908000230789185,0.03214011713862419
